"Setup","Samples","MeanDistance","Sensitivity","Specificty","Precision","HaplogrepFilter","HetFilter","Group","TP","TN","FP","FN"
"8.0","500000.0","8.82046","0.923432","0.974936","0.9735750071692448","0.5","7","16","230858","243734","6266","19142"
"9.0","500000.0","8.82046","0.906776","0.984404","0.9830914208150291","0.5","8","16","226694","246101","3899","23306"
"10.0","500000.0","8.82046","0.886288","0.991296","0.9902747734057958","0.5","9","16","221572","247824","2176","28428"
"11.0","500000.0","8.82046","0.863708","0.995352","0.9946473566141075","0.5","10","16","215927","248838","1162","34073"
"12.0","500000.0","8.82046","0.834204","0.997808","0.9973792318471155","0.5","11","16","208551","249452","548","41449"
"13.0","500000.0","8.82046","0.796816","0.999108","0.9988817963465328","0.5","12","16","199204","249777","223","50796"
"14.0","500000.0","8.82046","0.749176","0.999636","0.9995143688128719","0.5","13","16","187294","249909","91","62706"
"15.0","500000.0","8.82046","0.693332","0.999908","0.9998673250421098","0.5","14","16","173333","249977","23","76667"
"16.0","500000.0","8.82046","0.62552","0.999988","0.9999808163291406","0.5","15","16","156380","249997","3","93620"
"17.0","500000.0","8.82046","0.549132","1.0","1.0","0.5","16","16","137283","250000","0","112717"
"18.0","500000.0","8.82046","0.467112","1.0","1.0","0.5","17","16","116778","250000","0","133222"
"19.0","500000.0","8.82046","0.383572","1.0","1.0","0.5","18","16","95893","250000","0","154107"
"20.0","500000.0","8.82046","0.304396","1.0","1.0","0.5","19","16","76099","250000","0","173901"
"21.0","500000.0","8.82046","0.239512","1.0","1.0","0.5","20","16","59878","250000","0","190122"
"22.0","500000.0","8.82046","0.9266","0.779476","0.8077592309113923","0.6","0","16","231650","194869","55131","18350"
"23.0","500000.0","8.82046","0.9266","0.779792","0.8079818068935689","0.6","1","16","231650","194948","55052","18350"
"24.0","500000.0","8.82046","0.925676","0.889524","0.8933785776604205","0.6","2","16","231419","222381","27619","18581"
"25.0","500000.0","8.82046","0.923668","0.907576","0.9090397326226365","0.6","3","16","230917","226894","23106","19083"
"26.0","500000.0","8.82046","0.919572","0.937636","0.9364887324632155","0.6","4","16","229893","234409","15591","20107"
"27.0","500000.0","8.82046","0.91282","0.9619","0.9599335380473647","0.6","5","16","228205","240475","9525","21795"
"28.0","500000.0","8.82046","0.900348","0.977508","0.9756274110354991","0.6","6","16","225087","244377","5623","24913"
"29.0","500000.0","8.82046","0.885308","0.988532","0.9872119682061072","0.6","7","16","221327","247133","2867","28673"
"30.0","500000.0","8.82046","0.870456","0.993816","0.9929457930279249","0.6","8","16","217614","248454","1546","32386"
"31.0","500000.0","8.82046","0.85188","0.99698","0.9964674230904199","0.6","9","16","212970","249245","755","37030"
"32.0","500000.0","8.82046","0.831144","0.99856","0.9982704447839498","0.6","10","16","207786","249640","360","42214"
"33.0","500000.0","8.82046","0.80336","0.999336","0.999174154005353","0.6","11","16","200840","249834","166","49160"
"34.0","500000.0","8.82046","0.76812","0.999744","0.9996668297812529","0.6","12","16","192030","249936","64","57970"
"35.0","500000.0","8.82046","0.722504","0.99988","0.9998339385351165","0.6","13","16","180626","249970","30","69374"
"36.0","500000.0","8.82046","0.668908","0.999972","0.9999581424829879","0.6","14","16","167227","249993","7","82773"
"37.0","500000.0","8.82046","0.603284","0.999992","0.9999867394230323","0.6","15","16","150821","249998","2","99179"
"38.0","500000.0","8.82046","0.530152","1.0","1.0","0.6","16","16","132538","250000","0","117462"
"39.0","500000.0","8.82046","0.451104","1.0","1.0","0.6","17","16","112776","250000","0","137224"
"40.0","500000.0","8.82046","0.37122","1.0","1.0","0.6","18","16","92805","250000","0","157195"
"41.0","500000.0","8.82046","0.295284","1.0","1.0","0.6","19","16","73821","250000","0","176179"
"42.0","500000.0","8.82046","0.232768","1.0","1.0","0.6","20","16","58192","250000","0","191808"
"43.0","500000.0","8.82046","0.855236","0.8236","0.8290094568239185","0.7","0","16","213809","205900","44100","36191"
"44.0","500000.0","8.82046","0.855236","0.8239","0.8292506031012201","0.7","1","16","213809","205975","44025","36191"
"45.0","500000.0","8.82046","0.854424","0.924856","0.9191624496540328","0.7","2","16","213606","231214","18786","36394"
"46.0","500000.0","8.82046","0.852896","0.93854","0.9327832922844056","0.7","3","16","213224","234635","15365","36776"
"47.0","500000.0","8.82046","0.849964","0.961404","0.9565634284685334","0.7","4","16","212491","240351","9649","37509"
"48.0","500000.0","8.82046","0.845076","0.978528","0.9752212225981711","0.7","5","16","211269","244632","5368","38731"
"49.0","500000.0","8.82046","0.837284","0.987456","0.9852393660834898","0.7","6","16","209321","246864","3136","40679"
"50.0","500000.0","8.82046","0.827244","0.993736","0.99248477519112","0.7","7","16","206811","248434","1566","43189"
"51.0","500000.0","8.82046","0.816152","0.996608","0.9958611130091856","0.7","8","16","204038","249152","848","45962"
"52.0","500000.0","8.82046","0.801092","0.998252","0.9978227293109462","0.7","9","16","200273","249563","437","49727"
"53.0","500000.0","8.82046","0.782896","0.999112","0.9988670347953007","0.7","10","16","195724","249778","222","54276"
"54.0","500000.0","8.82046","0.7576","0.999576","0.9994406509556426","0.7","11","16","189400","249894","106","60600"
"55.0","500000.0","8.82046","0.72494","0.999832","0.9997683103758337","0.7","12","16","181235","249958","42","68765"
"56.0","500000.0","8.82046","0.681964","0.999924","0.9998885695853615","0.7","13","16","170491","249981","19","79509"
"57.0","500000.0","8.82046","0.631416","0.999976","0.9999619916381604","0.7","14","16","157854","249994","6","92146"
"58.0","500000.0","8.82046","0.568668","0.999992","0.9999859322355787","0.7","15","16","142167","249998","2","107833"
"59.0","500000.0","8.82046","0.5008","1.0","1.0","0.7","16","16","125200","250000","0","124800"
"60.0","500000.0","8.82046","0.426476","1.0","1.0","0.7","17","16","106619","250000","0","143381"
"61.0","500000.0","8.82046","0.352876","1.0","1.0","0.7","18","16","88219","250000","0","161781"
"62.0","500000.0","8.82046","0.282084","1.0","1.0","0.7","19","16","70521","250000","0","179479"
"63.0","500000.0","8.82046","0.223672","1.0","1.0","0.7","20","16","55918","250000","0","194082"
"64.0","500000.0","8.82046","0.666852","0.884416","0.8522767357330184","0.7999999999999999","0","16","166713","221104","28896","83287"
"65.0","500000.0","8.82046","0.666852","0.884508","0.8523769594960785","0.7999999999999999","1","16","166713","221127","28873","83287"
"66.0","500000.0","8.82046","0.666408","0.959956","0.9433167433880858","0.7999999999999999","2","16","166602","239989","10011","83398"
"67.0","500000.0","8.82046","0.665672","0.966404","0.951955473437938","0.7999999999999999","3","16","166418","241601","8399","83582"
"68.0","500000.0","8.82046","0.664472","0.979224","0.9696810497805174","0.7999999999999999","4","16","166118","244806","5194","83882"
"69.0","500000.0","8.82046","0.662016","0.989216","0.9839714625445898","0.7999999999999999","5","16","165504","247304","2696","84496"
"70.0","500000.0","8.82046","0.658104","0.993728","0.9905595626572905","0.7999999999999999","6","16","164526","248432","1568","85474"
"71.0","500000.0","8.82046","0.652108","0.997104","0.9955786529547911","0.7999999999999999","7","16","163027","249276","724","86973"
"72.0","500000.0","8.82046","0.645236","0.998452","0.997606619829804","0.7999999999999999","8","16","161309","249613","387","88691"
"73.0","500000.0","8.82046","0.634776","0.999244","0.9988104454221031","0.7999999999999999","9","16","158694","249811","189","91306"
"74.0","500000.0","8.82046","0.621984","0.9996","0.9993573099565541","0.7999999999999999","10","16","155496","249900","100","94504"
"75.0","500000.0","8.82046","0.603228","0.999832","0.9997215758805162","0.7999999999999999","11","16","150807","249958","42","99193"
"76.0","500000.0","8.82046","0.57952","0.999952","0.9999171796924606","0.7999999999999999","12","16","144880","249988","12","105120"
"77.0","500000.0","8.82046","0.546676","0.999988","0.9999780496370874","0.7999999999999999","13","16","136669","249997","3","113331"
"78.0","500000.0","8.82046","0.50836","1.0","1.0","0.7999999999999999","14","16","127090","250000","0","122910"
"79.0","500000.0","8.82046","0.459004","1.0","1.0","0.7999999999999999","15","16","114751","250000","0","135249"
"80.0","500000.0","8.82046","0.407536","1.0","1.0","0.7999999999999999","16","16","101884","250000","0","148116"
"81.0","500000.0","8.82046","0.349208","1.0","1.0","0.7999999999999999","17","16","87302","250000","0","162698"
"82.0","500000.0","8.82046","0.293056","1.0","1.0","0.7999999999999999","18","16","73264","250000","0","176736"
"83.0","500000.0","8.82046","0.237532","1.0","1.0","0.7999999999999999","19","16","59383","250000","0","190617"
"84.0","500000.0","8.82046","0.1912","1.0","1.0","0.7999999999999999","20","16","47800","250000","0","202200"
"85.0","500000.0","8.82046","0.204808","0.971484","0.8777836827758825","0.8999999999999999","0","16","51202","242871","7129","198798"
"86.0","500000.0","8.82046","0.204808","0.971512","0.8778890336739592","0.8999999999999999","1","16","51202","242878","7122","198798"
"87.0","500000.0","8.82046","0.204652","0.992588","0.9650482873094914","0.8999999999999999","2","16","51163","248147","1853","198837"
"88.0","500000.0","8.82046","0.204464","0.994124","0.9720642768850433","0.8999999999999999","3","16","51116","248531","1469","198884"
"89.0","500000.0","8.82046","0.20414","0.996712","0.9841487166631313","0.8999999999999999","4","16","51035","249178","822","198965"
"90.0","500000.0","8.82046","0.203436","0.998608","0.993204054133224","0.8999999999999999","5","16","50859","249652","348","199141"
"91.0","500000.0","8.82046","0.202328","0.999324","0.9966700163543576","0.8999999999999999","6","16","50582","249831","169","199418"
"92.0","500000.0","8.82046","0.200572","0.999824","0.9991232789367764","0.8999999999999999","7","16","50143","249956","44","199857"
"93.0","500000.0","8.82046","0.198792","0.999932","0.9996580508900734","0.8999999999999999","8","16","49698","249983","17","200302"
"94.0","500000.0","8.82046","0.1958","0.99998","0.9998978653865795","0.8999999999999999","9","16","48950","249995","5","201050"
"95.0","500000.0","8.82046","0.19232","0.999992","0.9999584043924962","0.8999999999999999","10","16","48080","249998","2","201920"
"96.0","500000.0","8.82046","0.187332","0.999996","0.999978647990776","0.8999999999999999","11","16","46833","249999","1","203167"
"97.0","500000.0","8.82046","0.181164","0.999996","0.9999779210456593","0.8999999999999999","12","16","45291","249999","1","204709"
"98.0","500000.0","8.82046","0.172596","1.0","1.0","0.8999999999999999","13","16","43149","250000","0","206851"
"99.0","500000.0","8.82046","0.163044","1.0","1.0","0.8999999999999999","14","16","40761","250000","0","209239"
"100.0","500000.0","8.82046","0.150464","1.0","1.0","0.8999999999999999","15","16","37616","250000","0","212384"
"101.0","500000.0","8.82046","0.137876","1.0","1.0","0.8999999999999999","16","16","34469","250000","0","215531"
"102.0","500000.0","8.82046","0.123088","1.0","1.0","0.8999999999999999","17","16","30772","250000","0","219228"
"103.0","500000.0","8.82046","0.109372","1.0","1.0","0.8999999999999999","18","16","27343","250000","0","222657"
"104.0","500000.0","8.82046","0.095128","1.0","1.0","0.8999999999999999","19","16","23782","250000","0","226218"
"105.0","500000.0","8.82046","0.082116","1.0","1.0","0.8999999999999999","20","16","20529","250000","0","229471"
"106.0","500000.0","8.82046","7.6E-5","0.999912","0.4634146341463415","0.9999999999999999","0","16","19","249978","22","249981"
"107.0","500000.0","8.82046","7.6E-5","0.999912","0.4634146341463415","0.9999999999999999","1","16","19","249978","22","249981"
"108.0","500000.0","8.82046","7.6E-5","0.999912","0.4634146341463415","0.9999999999999999","2","16","19","249978","22","249981"
"109.0","500000.0","8.82046","7.6E-5","0.999912","0.4634146341463415","0.9999999999999999","3","16","19","249978","22","249981"
"110.0","500000.0","8.82046","7.6E-5","0.999912","0.4634146341463415","0.9999999999999999","4","16","19","249978","22","249981"
"111.0","500000.0","8.82046","7.6E-5","0.999916","0.475","0.9999999999999999","5","16","19","249979","21","249981"
"112.0","500000.0","8.82046","5.6E-5","0.99994","0.4827586206896552","0.9999999999999999","6","16","14","249985","15","249986"
"113.0","500000.0","8.82046","0.0","0.999996","0.0","0.9999999999999999","7","16","0","249999","1","250000"
"114.0","500000.0","8.82046","0.0","1.0","0.0","0.9999999999999999","8","16","0","250000","0","250000"
"115.0","500000.0","8.82046","0.0","1.0","0.0","0.9999999999999999","9","16","0","250000","0","250000"
"116.0","500000.0","8.82046","0.0","1.0","0.0","0.9999999999999999","10","16","0","250000","0","250000"
"117.0","500000.0","8.82046","0.0","1.0","0.0","0.9999999999999999","11","16","0","250000","0","250000"
"118.0","500000.0","8.82046","0.0","1.0","0.0","0.9999999999999999","12","16","0","250000","0","250000"
"119.0","500000.0","8.82046","0.0","1.0","0.0","0.9999999999999999","13","16","0","250000","0","250000"
"120.0","500000.0","8.82046","0.0","1.0","0.0","0.9999999999999999","14","16","0","250000","0","250000"
"121.0","500000.0","8.82046","0.0","1.0","0.0","0.9999999999999999","15","16","0","250000","0","250000"
"122.0","500000.0","8.82046","0.0","1.0","0.0","0.9999999999999999","16","16","0","250000","0","250000"
"123.0","500000.0","8.82046","0.0","1.0","0.0","0.9999999999999999","17","16","0","250000","0","250000"
"124.0","500000.0","8.82046","0.0","1.0","0.0","0.9999999999999999","18","16","0","250000","0","250000"
"125.0","500000.0","8.82046","0.0","1.0","0.0","0.9999999999999999","19","16","0","250000","0","250000"
"126.0","500000.0","8.82046","0.0","1.0","0.0","0.9999999999999999","20","16","0","250000","0","250000"
"1.0","500000.0","8.832202","0.968628","0.688656","0.756757179063292","0.5","0","20","242157","172164","77836","7843"
"2.0","500000.0","8.832202","0.96862","0.688948","0.7569283378865834","0.5","1","20","242155","172237","77763","7845"
"3.0","500000.0","8.832202","0.96746","0.810768","0.8364024303790465","0.5","2","20","241865","202692","47308","8135"
"4.0","500000.0","8.832202","0.965148","0.832172","0.8518697659968084","0.5","3","20","241287","208043","41957","8713"
"5.0","500000.0","8.832202","0.96028","0.87056","0.8812171934074808","0.5","4","20","240070","217640","32360","9930"
"6.0","500000.0","8.832202","0.95208","0.90748","0.9114302125215393","0.5","5","20","238020","226870","23130","11980"
"7.0","500000.0","8.832202","0.930568","0.938864","0.938352572945153","0.5","6","20","232642","234716","15284","17358"
"8.0","500000.0","8.832202","0.905388","0.96366","0.9614113629413163","0.5","7","20","226347","240915","9085","23653"
"9.0","500000.0","8.832202","0.887772","0.976012","0.9736904448539089","0.5","8","20","221943","244003","5997","28057"
"10.0","500000.0","8.832202","0.86604","0.9852","0.9831978565914354","0.5","9","20","216510","246300","3700","33490"
"11.0","500000.0","8.832202","0.841468","0.990936","0.9893431405285162","0.5","10","20","210367","247734","2266","39633"
"12.0","500000.0","8.832202","0.809272","0.99484","0.9936642960983851","0.5","11","20","202318","248710","1290","47682"
"13.0","500000.0","8.832202","0.770532","0.997092","0.9962401737691353","0.5","12","20","192633","249273","727","57367"
"14.0","500000.0","8.832202","0.720932","0.998412","0.9978021369650667","0.5","13","20","180233","249603","397","69767"
"15.0","500000.0","8.832202","0.665292","0.999248","0.9988709454630625","0.5","14","20","166323","249812","188","83677"
"16.0","500000.0","8.832202","0.597656","0.999624","0.9993712711025496","0.5","15","20","149414","249906","94","100586"
"17.0","500000.0","8.832202","0.521788","0.999808","0.9996321698149354","0.5","16","20","130447","249952","48","119553"
"18.0","500000.0","8.832202","0.441492","0.999936","0.9998550580220855","0.5","17","20","110373","249984","16","139627"
"19.0","500000.0","8.832202","0.361084","0.999996","0.9999889223679547","0.5","18","20","90271","249999","1","159729"
"20.0","500000.0","8.832202","0.286892","1.0","1.0","0.5","19","20","71723","250000","0","178277"
"21.0","500000.0","8.832202","0.226024","1.0","1.0","0.5","20","20","56506","250000","0","193494"
"22.0","500000.0","8.832202","0.894864","0.752028","0.7830204858789888","0.6","0","20","223716","188007","61993","26284"
"23.0","500000.0","8.832202","0.89486","0.752308","0.783211617501873","0.6","1","20","223715","188077","61923","26285"
"24.0","500000.0","8.832202","0.893972","0.869844","0.872910417447819","0.6","2","20","223493","217461","32539","26507"
"25.0","500000.0","8.832202","0.8921","0.887952","0.8884148551807104","0.6","3","20","223025","221988","28012","26975"
"26.0","500000.0","8.832202","0.888208","0.919772","0.9171571482266252","0.6","4","20","222052","229943","20057","27948"
"27.0","500000.0","8.832202","0.881836","0.948084","0.9444006545635244","0.6","5","20","220459","237021","12979","29541"
"28.0","500000.0","8.832202","0.869484","0.966976","0.963408634604901","0.6","6","20","217371","241744","8256","32629"
"29.0","500000.0","8.832202","0.854756","0.981384","0.9786849131870498","0.6","7","20","213689","245346","4654","36311"
"30.0","500000.0","8.832202","0.839516","0.98828","0.9862317853098318","0.6","8","20","209879","247070","2930","40121"
"31.0","500000.0","8.832202","0.820232","0.993176","0.9917490472229208","0.6","9","20","205058","248294","1706","44942"
"32.0","500000.0","8.832202","0.79824","0.99578","0.9947411708994841","0.6","10","20","199560","248945","1055","50440"
"33.0","500000.0","8.832202","0.768556","0.997556","0.9968300907911802","0.6","11","20","192139","249389","611","57861"
"34.0","500000.0","8.832202","0.732824","0.998624","0.9981258512666848","0.6","12","20","183206","249656","344","66794"
"35.0","500000.0","8.832202","0.686044","0.999224","0.9988701552080603","0.6","13","20","171511","249806","194","78489"
"36.0","500000.0","8.832202","0.633308","0.999608","0.9993814107621903","0.6","14","20","158327","249902","98","91673"
"37.0","500000.0","8.832202","0.568804","0.999772","0.9995993195461766","0.6","15","20","142201","249943","57","107799"
"38.0","500000.0","8.832202","0.497508","0.99988","0.9997588560129254","0.6","16","20","124377","249970","30","125623"
"39.0","500000.0","8.832202","0.421136","0.999944","0.9998670440084332","0.6","17","20","105284","249986","14","144716"
"40.0","500000.0","8.832202","0.345628","0.999996","0.9999884269975002","0.6","18","20","86407","249999","1","163593"
"41.0","500000.0","8.832202","0.275532","1.0","1.0","0.6","19","20","68883","250000","0","181117"
"42.0","500000.0","8.832202","0.217592","1.0","1.0","0.6","20","20","54398","250000","0","195602"
"43.0","500000.0","8.832202","0.791492","0.810696","0.8069894249160886","0.7","0","20","197873","202674","47326","52127"
"44.0","500000.0","8.832202","0.791488","0.810952","0.8071993277146378","0.7","1","20","197872","202738","47262","52128"
"45.0","500000.0","8.832202","0.790904","0.916224","0.9042209722412768","0.7","2","20","197726","229056","20944","52274"
"46.0","500000.0","8.832202","0.78956","0.9289","0.9173889805498107","0.7","3","20","197390","232225","17775","52610"
"47.0","500000.0","8.832202","0.786996","0.95178","0.9422664316775541","0.7","4","20","196749","237945","12055","53251"
"48.0","500000.0","8.832202","0.782744","0.971224","0.9645406151419559","0.7","5","20","195686","242806","7194","54314"
"49.0","500000.0","8.832202","0.775932","0.981676","0.9769293527527648","0.7","6","20","193983","245419","4581","56017"
"50.0","500000.0","8.832202","0.767088","0.989668","0.986709886547812","0.7","7","20","191772","247417","2583","58228"
"51.0","500000.0","8.832202","0.75672","0.993268","0.9911821568350073","0.7","8","20","189180","248317","1683","60820"
"52.0","500000.0","8.832202","0.742368","0.99604","0.994694021931376","0.7","9","20","185592","249010","990","64408"
"53.0","500000.0","8.832202","0.724772","0.997552","0.9966337559473062","0.7","10","20","181193","249388","612","68807"
"54.0","500000.0","8.832202","0.699468","0.99848","0.9978316319252255","0.7","11","20","174867","249620","380","75133"
"55.0","500000.0","8.832202","0.668448","0.999124","0.9986912168097961","0.7","12","20","167112","249781","219","82888"
"56.0","500000.0","8.832202","0.626572","0.999524","0.9992408874599712","0.7","13","20","156643","249881","119","93357"
"57.0","500000.0","8.832202","0.57888","0.999772","0.9996062910545184","0.7","14","20","144720","249943","57","105280"
"58.0","500000.0","8.832202","0.519524","0.999872","0.9997536813097996","0.7","15","20","129881","249968","32","120119"
"59.0","500000.0","8.832202","0.455944","0.999924","0.9998333406429543","0.7","16","20","113986","249981","19","136014"
"60.0","500000.0","8.832202","0.386708","0.999964","0.9999069151686903","0.7","17","20","96677","249991","9","153323"
"61.0","500000.0","8.832202","0.319916","0.999996","0.9999874968742185","0.7","18","20","79979","249999","1","170021"
"62.0","500000.0","8.832202","0.256944","1.0","1.0","0.7","19","20","64236","250000","0","185764"
"63.0","500000.0","8.832202","0.20448","1.0","1.0","0.7","20","20","51120","250000","0","198880"
"64.0","500000.0","8.832202","0.53264","0.894076","0.8341215602508127","0.7999999999999999","0","20","133160","223519","26481","116840"
"65.0","500000.0","8.832202","0.53264","0.894152","0.8342208467504479","0.7999999999999999","1","20","133160","223538","26462","116840"
"66.0","500000.0","8.832202","0.532368","0.961692","0.9328725932052513","0.7999999999999999","2","20","133092","240423","9577","116908"
"67.0","500000.0","8.832202","0.53186","0.966816","0.9412718301583594","0.7999999999999999","3","20","132965","241704","8296","117035"
"68.0","500000.0","8.832202","0.530944","0.97822","0.9605951614187189","0.7999999999999999","4","20","132736","244555","5445","117264"
"69.0","500000.0","8.832202","0.52912","0.988176","0.9781419148747375","0.7999999999999999","5","20","132280","247044","2956","117720"
"70.0","500000.0","8.832202","0.52614","0.992876","0.9866407632992289","0.7999999999999999","6","20","131535","248219","1781","118465"
"71.0","500000.0","8.832202","0.521664","0.996584","0.9934943246743353","0.7999999999999999","7","20","130416","249146","854","119584"
"72.0","500000.0","8.832202","0.516104","0.997948","0.9960398026849057","0.7999999999999999","8","20","129026","249487","513","120974"
"73.0","500000.0","8.832202","0.507656","0.999","0.9980340347897204","0.7999999999999999","9","20","126914","249750","250","123086"
"74.0","500000.0","8.832202","0.49724","0.999388","0.998770719008862","0.7999999999999999","10","20","124310","249847","153","125690"
"75.0","500000.0","8.832202","0.481328","0.999696","0.9993688127034749","0.7999999999999999","11","20","120332","249924","76","129668"
"76.0","500000.0","8.832202","0.462332","0.999864","0.9997059255991766","0.7999999999999999","12","20","115583","249966","34","134417"
"77.0","500000.0","8.832202","0.435764","0.999948","0.9998806835912404","0.7999999999999999","13","20","108941","249987","13","141059"
"78.0","500000.0","8.832202","0.4059","0.999976","0.9999408756318917","0.7999999999999999","14","20","101475","249994","6","148525"
"79.0","500000.0","8.832202","0.366904","0.999988","0.9999672949666953","0.7999999999999999","15","20","91726","249997","3","158274"
"80.0","500000.0","8.832202","0.326328","0.999992","0.999975485389292","0.7999999999999999","16","20","81582","249998","2","168418"
"81.0","500000.0","8.832202","0.280692","0.999996","0.999985749707869","0.7999999999999999","17","20","70173","249999","1","179827"
"82.0","500000.0","8.832202","0.237268","1.0","1.0","0.7999999999999999","18","20","59317","250000","0","190683"
"83.0","500000.0","8.832202","0.195072","1.0","1.0","0.7999999999999999","19","20","48768","250000","0","201232"
"84.0","500000.0","8.832202","0.158736","1.0","1.0","0.7999999999999999","20","20","39684","250000","0","210316"
"85.0","500000.0","8.832202","0.112396","0.983436","0.8715570719602977","0.8999999999999999","0","20","28099","245859","4141","221901"
"86.0","500000.0","8.832202","0.112396","0.983436","0.8715570719602977","0.8999999999999999","1","20","28099","245859","4141","221901"
"87.0","500000.0","8.832202","0.112332","0.995656","0.9627686927902911","0.8999999999999999","2","20","28083","248914","1086","221917"
"88.0","500000.0","8.832202","0.112252","0.996472","0.9695284159613059","0.8999999999999999","3","20","28063","249118","882","221937"
"89.0","500000.0","8.832202","0.112112","0.997944","0.9819914511947305","0.8999999999999999","4","20","28028","249486","514","221972"
"90.0","500000.0","8.832202","0.111824","0.999088","0.9919103037184218","0.8999999999999999","5","20","27956","249772","228","222044"
"91.0","500000.0","8.832202","0.111152","0.999536","0.9958428899082569","0.8999999999999999","6","20","27788","249884","116","222212"
"92.0","500000.0","8.832202","0.110184","0.99988","0.9989120974760661","0.8999999999999999","7","20","27546","249970","30","222454"
"93.0","500000.0","8.832202","0.10936","0.999936","0.9994151191694692","0.8999999999999999","8","20","27340","249984","16","222660"
"94.0","500000.0","8.832202","0.108016","0.999996","0.9999629698204037","0.8999999999999999","9","20","27004","249999","1","222996"
"95.0","500000.0","8.832202","0.10628","1.0","1.0","0.8999999999999999","10","20","26570","250000","0","223430"
"96.0","500000.0","8.832202","0.103608","1.0","1.0","0.8999999999999999","11","20","25902","250000","0","224098"
"97.0","500000.0","8.832202","0.100528","1.0","1.0","0.8999999999999999","12","20","25132","250000","0","224868"
"98.0","500000.0","8.832202","0.096396","1.0","1.0","0.8999999999999999","13","20","24099","250000","0","225901"
"99.0","500000.0","8.832202","0.091928","1.0","1.0","0.8999999999999999","14","20","22982","250000","0","227018"
"100.0","500000.0","8.832202","0.085716","1.0","1.0","0.8999999999999999","15","20","21429","250000","0","228571"
"101.0","500000.0","8.832202","0.079944","1.0","1.0","0.8999999999999999","16","20","19986","250000","0","230014"
"102.0","500000.0","8.832202","0.072332","1.0","1.0","0.8999999999999999","17","20","18083","250000","0","231917"
"103.0","500000.0","8.832202","0.065748","1.0","1.0","0.8999999999999999","18","20","16437","250000","0","233563"
"104.0","500000.0","8.832202","0.058632","1.0","1.0","0.8999999999999999","19","20","14658","250000","0","235342"
"105.0","500000.0","8.832202","0.052012","1.0","1.0","0.8999999999999999","20","20","13003","250000","0","236997"
"106.0","500000.0","8.832202","2.8E-5","0.999936","0.30434782608695654","0.9999999999999999","0","20","7","249984","16","249993"
"107.0","500000.0","8.832202","2.8E-5","0.999936","0.30434782608695654","0.9999999999999999","1","20","7","249984","16","249993"
"108.0","500000.0","8.832202","2.8E-5","0.999936","0.30434782608695654","0.9999999999999999","2","20","7","249984","16","249993"
"109.0","500000.0","8.832202","2.8E-5","0.999936","0.30434782608695654","0.9999999999999999","3","20","7","249984","16","249993"
"110.0","500000.0","8.832202","2.8E-5","0.999936","0.30434782608695654","0.9999999999999999","4","20","7","249984","16","249993"
"111.0","500000.0","8.832202","2.8E-5","0.999936","0.30434782608695654","0.9999999999999999","5","20","7","249984","16","249993"
"112.0","500000.0","8.832202","8.0E-6","0.999948","0.13333333333333333","0.9999999999999999","6","20","2","249987","13","249998"
"113.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","7","20","0","250000","0","250000"
"114.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","8","20","0","250000","0","250000"
"115.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","9","20","0","250000","0","250000"
"116.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","10","20","0","250000","0","250000"
"117.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","11","20","0","250000","0","250000"
"118.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","12","20","0","250000","0","250000"
"119.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","13","20","0","250000","0","250000"
"120.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","14","20","0","250000","0","250000"
"121.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","15","20","0","250000","0","250000"
"122.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","16","20","0","250000","0","250000"
"123.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","17","20","0","250000","0","250000"
"124.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","18","20","0","250000","0","250000"
"125.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","19","20","0","250000","0","250000"
"126.0","500000.0","8.832202","0.0","1.0","0.0","0.9999999999999999","20","20","0","250000","0","250000"
"1.0","500000.0","8.633102","0.999984","1.0","1.0","0.5","0","0","249996","250000","0","4"
"2.0","500000.0","8.633102","0.999984","1.0","1.0","0.5","1","0","249996","250000","0","4"
"3.0","500000.0","8.633102","0.999156","1.0","1.0","0.5","2","0","249789","250000","0","211"
"4.0","500000.0","8.633102","0.995988","1.0","1.0","0.5","3","0","248997","250000","0","1003"
"5.0","500000.0","8.633102","0.989832","1.0","1.0","0.5","4","0","247458","250000","0","2542"
"6.0","500000.0","8.633102","0.981268","1.0","1.0","0.5","5","0","245317","250000","0","4683"
"7.0","500000.0","8.633102","0.968772","1.0","1.0","0.5","6","0","242193","250000","0","7807"
"8.0","500000.0","8.633102","0.95568","1.0","1.0","0.5","7","0","238920","250000","0","11080"
"9.0","500000.0","8.633102","0.943772","1.0","1.0","0.5","8","0","235943","250000","0","14057"
"10.0","500000.0","8.633102","0.92858","1.0","1.0","0.5","9","0","232145","250000","0","17855"
"11.0","500000.0","8.633102","0.9107","1.0","1.0","0.5","10","0","227675","250000","0","22325"
